DuftnoteID,Duftnote,AllgemeineDuftnote,Duftgruppen
6780,Vanille Absolue CO,Vanille,Orientalische-Noten
6781,Vanille CO,Vanille,Orientalische-Noten
6782,Vanille Resinoid,Vanille,Orientalische-Noten
6783,Vanille-Amaretto,Vanille,Orientalische-Noten
6784,Vanille-Likör,Vanille,Orientalische-Noten
6785,Vanille-Martini,Vanille,Orientalische-Noten
6786,Vanille-Orange,Vanille,Orientalische-Noten
6787,Vanille-Rum,Vanille,Orientalische-Noten
6788,Vanille-Tabak,Vanille,Orientalische-Noten
6789,Vanille-Wodka,Vanille,Orientalische-Noten
6790,Babypuder,Babypuder,Pudrige-Noten
6791,Puder,Puder,Pudrige-Noten
6792,Talkum,Talkum,Pudrige-Noten
6793,Asche,Asche,Rauchige-Noten
6794,Bakhoor,Bakhoor,Rauchige-Noten
6795,Brandglut,Brandglut,Rauchige-Noten
6796,chinesisches Räucherwerk,chinesisches Räucherwerk,Rauchige-Noten
6797,Choya Nakh,Choya Nakh,Rauchige-Noten
6798,geräucherte Tanne,geräucherte Tanne,Holzige-Noten
6799,geräucherter Tee,Tee,Rauchige-Noten
6800,geräucherter Zedernwacholder,geräucherter Zedernwacholder,Holzige-Noten
6801,Gowé,Gowé,Rauchige-Noten
6802,Holzrauch,holzige Noten,Holzige-Noten
6803,japanisches Räucherwerk,japanisches Räucherwerk,Rauchige-Noten
6804,Kirschholzrauch,holzige Noten,Rauchige-Noten
6805,Kreosot,Kreosot,Rauchige-Noten
6806,Lagerfeuer,Lagerfeuer,Rauchige-Noten
6807,Onycha,Onycha,Rauchige-Noten
6808,Palo Santo-Rauch,Palo Santo-Rauch,Rauchige-Noten
6809,Pfeifenrauch,Pfeifenrauch,Rauchige-Noten
6810,Pflanzenasche-Akkord,Pflanzenasche-Akkord,Grüne-Noten
6811,Rauch,Rauch,Rauchige-Noten
6812,Räucherstäbchen,Räucherstäbchen,Rauchige-Noten
6813,Räucherwerk,Räucherwerk,Rauchige-Noten
6814,Ruß,Ruß,Rauchige-Noten
6815,Smoke Fusion,Smoke Fusion,Rauchige-Noten
6816,somalischer Bakhoor,somalischer Bakhoor,Rauchige-Noten
6817,Tabakrauch,Tabak,Rauchige-Noten
6818,tibetisches Räucherwerk,tibetisches Räucherwerk,Rauchige-Noten
6819,verbrannter Gummi,verbrannter Gummi,Ohne Klassifizierung
6820,verbrannter Zimt,Zimt,Rauchige-Noten
6821,verbranntes Öl,verbranntes Öl,Rauchige-Noten
6822,verbranntes Pergament,verbranntes Pergament,Holzige-Noten
6823,verbranntes Plastik,verbranntes Plastik,Ohne Klassifizierung
6824,verbranntes Streichholz,holzige Noten,Rauchige-Noten
6825,verkohlte Kiefer,verkohlte Kiefer,Holzige-Noten
6826,verkohlter Ingwer,verkohlter Ingwer,Rauchige-Noten
6827,Zigarettenrauch,Zigarettenrauch,Rauchige-Noten
6828,Zigarrenasche,Zigarrenasche,Rauchige-Noten
6829,Lapsang-Souchong-Tee Absolue,Tee,Rauchige-Noten
6830,Lapsang-Souchong-Tee CO,Tee,Rauchige-Noten
6831,Acetylfuran,Acetylfuran,
6832,Ethyl Fenchol,Ethyl Fenchol,
6833,Methylundecanal,Methylundecanal,
6834,Phenylethanol,Phenylethanol,
6835,Acetate,Acetate,Riechstoffe
6836,Aceton,Aceton,Riechstoffe
6837,Acetylpyrazin,Acetylpyrazin,Riechstoffe
6838,Aldemone,Aldemone,Riechstoffe
6839,Aldron,Aldron,Riechstoffe
6840,Allyl Amyl Glycolate,Allyl Amyl Glycolate,Riechstoffe
6841,Alpha-Angelicalacton,Alpha-Angelicalacton,Riechstoffe
6842,Alpha-Ionone,Alpha-Ionone,Blumige-Noten
6843,Alpha-Irone,Alpha-Irone,Blumige-Noten
6844,Alpha-Pinene,Alpha-Pinene,Riechstoffe
6845,Ambermor,Amber,Amber-Noten
6846,Ambrarome Absolue,Ambrarome Absolue,Animalische-Noten
6847,AmbreXolide,AmbreXolide,Riechstoffe
6848,Ambrinol,Ambrinol,Riechstoffe
6849,Ambrofix,Ambrofix,Riechstoffe
6850,Ambrostar,Ambrostar,Riechstoffe
6851,Ambrox Super,Ambrox Super,Animalische-Noten
6852,Amylsalicylat,Amylsalicylat,Riechstoffe
6853,Animalid,Animalid,Riechstoffe
6854,Anthranilsäuremethylester,Anthranilsäuremethylester,Riechstoffe
6855,Antillone,Antillone,Riechstoffe
6856,Applelide,Applelide,Riechstoffe
6857,Apritone,Apritone,Riechstoffe
6858,Aquaflora,Aquaflora,Aquatische-Noten
6859,Aqual,Aqual,Aquatische-Noten
6860,Aquozone,Aquozone,Aquatische-Noten
6861,Aurantiol,Aurantiol,Riechstoffe
6862,Bacdanol,Bacdanol,Riechstoffe
6863,Benzoesäureethylester,Benzoe,Harzige-Noten
6864,Benzylalkohol,Benzylalkohol,Riechstoffe
6865,Bergamotte Orpur,Bergamotte,Riechstoffe
6866,Beta-Ionone,Beta-Ionone,Blumige-Noten
6867,Betahydrane,Betahydrane,Riechstoffe
6868,Bigaflower,Bigaflower,Riechstoffe
6869,Bigarane,Bigarane,Riechstoffe
6870,Bisabolen,Bisabolen,Riechstoffe
6871,Black Agar,Black Agar,Riechstoffe
6872,Blutorange Orpur,Orange,Riechstoffe
6873,Boisambrene Forte,Boisambrene Forte,Riechstoffe
6874,Boisiris,Boisiris,Riechstoffe
6875,Borneol,Borneol,Riechstoffe
6876,Bourgeonal,Bourgeonal,Riechstoffe
6877,Cachalox,Cachalox,Riechstoffe
6878,Cantoxal,Cantoxal,Riechstoffe
6879,Caryophyllene,Caryophyllene,Riechstoffe
6880,Cassiane,Cassiane,Riechstoffe
6881,Cilandrane,Cilandrane,Riechstoffe
6882,Cineol,Cineol,Riechstoffe
6883,Cinnamon Essential,Cinnamon Essential,Riechstoffe
6884,Cistambrol,Cistambrol,Riechstoffe
6885,Coolwood,Coolwood,Riechstoffe
6886,Corps Racine,Corps Racine,Riechstoffe
6887,Cosmofruit,Cosmofruit,Riechstoffe
6888,Cristalfizz,Cristalfizz,Riechstoffe
6889,Cristalon,Cristalon,Riechstoffe
6890,Decanal,Decanal,Riechstoffe
6891,Delphol HC,Delphol HC,Riechstoffe
6892,Dihydro-Beta-Ionone,Dihydro-Beta-Ionone,Blumige-Noten
6893,Dorinia,Dorinia,Riechstoffe
6894,Ebelia,Ebelia,Riechstoffe
6895,Ecomusk,Ecomusk,Riechstoffe
6896,Edenolide,Edenolide,Riechstoffe
6897,Essigsäureethylester,Essigsäureethylester,Gourmand-Noten
6898,Ether,Ether,Riechstoffe
6899,Ethyl Safranate,Ethyl Safranate,Riechstoffe
6900,Ethyl-Linalylacetat,Ethyl-Linalylacetat,Riechstoffe
6901,Ethyl-Phenylacetat,Ethyl-Phenylacetat,Riechstoffe
6902,Ethylmaltol,Ethylmaltol,Riechstoffe
6903,Eugenol,Eugenol,Riechstoffe
6904,Evee,Evee,
6905,Exaltone,Exaltone,Riechstoffe
6906,Excitol,Excitol,Riechstoffe
6907,Figolide,Figolide,Riechstoffe
6908,Firascone,Firascone,Riechstoffe
6909,Fixamber,Amber,Amber-Noten
6910,Florol,Florol,Riechstoffe
6911,Florosa,Florosa,Riechstoffe
6912,Fructalate,Fructalate,Riechstoffe
6913,Gamma-Undecalactone,Gamma-Undecalactone,Riechstoffe
6914,Geraniol,Geraniol,Riechstoffe
6915,Globanone,Globanone,Riechstoffe
6916,Glycolierral,Glycolierral,Riechstoffe
6917,Goldenwood,Goldenwood,Riechstoffe
6918,Grisalva,Grisalva,Riechstoffe
6919,Gustavia ScentTrek,Gustavia ScentTrek,Riechstoffe
6920,Habanolide,Habanolide,Riechstoffe
6921,Herbac,Herbac,Riechstoffe
6922,Herbarom,Herbarom,Riechstoffe
6923,Heroin,Heroin,Riechstoffe
6924,Hindinol,Hindinol,Riechstoffe
6925,Hivernal,Hivernal,Riechstoffe
6926,indischer Kardamom Orpur,Kardamom,Riechstoffe
6927,Indolene,Indolene,Blumige-Noten
6928,indolische Salicylate,indolische Salicylate,Riechstoffe
6929,indonesischer Cassumnar-Ingwer Orpur,indonesischer Cassumnar-Ingwer Orpur,Riechstoffe
6930,Iris Concrete synth,Iris,Blumige-Noten
6931,Iriseine,Iris,Blumige-Noten
6932,ISO-E-Super,ISO-E-Super,Riechstoffe
6933,Isobutylquinolein,Isobutylquinolein,Riechstoffe
6934,Isobutylquinoline,Isobutylquinoline,Riechstoffe
6935,Isocyclocitral,Isocyclocitral,Riechstoffe
6936,Isoeugenol,Isoeugenol,Riechstoffe
6937,italienische Bergamotte Orpur,Bergamotte,Riechstoffe
6938,italienische Mandarine Orpur,Mandarine,Riechstoffe
6939,italienische Zitrone Orpur,Zitrone,Riechstoffe
6940,Jasmin-Sambac Orpur,Jasmin,Blumige-Noten
6941,kalabrische Bergamotte Orpur,Bergamotte,Riechstoffe
6942,Kalziferol,Kalziferol,Riechstoffe
6943,Kardamom Orpur,Kardamom,Riechstoffe
6944,Karmawood,Karmawood,Riechstoffe
6945,Kashmir Fusion,Kashmir Fusion,Riechstoffe
6946,Kephalis,Kephalis,Riechstoffe
6947,Kharismal Super,Kharismal Super,Riechstoffe
6948,Kirschblüte ScentTrek,Kirschblüte ScentTrek,Blumige-Noten
6949,Kohinool,Kohinool,Riechstoffe
6950,Kokosnuss-Lacton,Nüsse,Fruchtige-Noten
6951,Kreosol,Kreosol,Riechstoffe
6952,Labdaceme,Labdaceme,Riechstoffe
6953,Lactone,Lactone,Riechstoffe
6954,Lactoscatone,Lactoscatone,Riechstoffe
6955,laotischer Zimt Orpur,Zimt,Riechstoffe
6956,Lemonile,Lemonile,Riechstoffe
6957,Limettol,Limettol,Riechstoffe
6958,Linalylacetat,Linalylacetat,Riechstoffe
6959,Mahagonate,Mahagonate,Riechstoffe
6960,Mahonial,Mahonial,Riechstoffe
6961,Maltarome,Maltarome,Riechstoffe
6962,Mandarine Orpur,Mandarine,Riechstoffe
6963,Mandarinenschale Orpur,Mandarine,Riechstoffe
6964,Maritima,Maritima,Riechstoffe
6965,Melonal,Melonal,Riechstoffe
6966,Melozone,Melozone,Aquatische-Noten
6967,Menthaflor,Menthaflor,Riechstoffe
6968,Menthanylacetat,Menthanylacetat,Riechstoffe
6969,Meta-Cresol,Meta-Cresol,Riechstoffe
6970,Metal Pepper DL,Metal Pepper DL,Riechstoffe
6971,Methamphetamin,Methamphetamin,Riechstoffe
6972,Methyl-Laitone,Methyl-Laitone,Riechstoffe
6973,Methyl-Pamplemousse,Methyl-Pamplemousse,Riechstoffe
6974,Methylanthranilat,Methylanthranilat,Riechstoffe
6975,Methylionone,Methylionone,Riechstoffe
6976,Meyer-Zitrone ScentTrek,Zitrone,Riechstoffe
6977,Möhrensamen Orpur,Möhrensamen Orpur,Riechstoffe
6978,Mugane,Mugane,Riechstoffe
6979,Musk T,Musk T,Riechstoffe
6980,Muskat FreezeFrame,Muskat FreezeFrame,Riechstoffe
6981,Muskat Orpur,Muskat Orpur,Riechstoffe
6982,Mystikal,Mystikal,Riechstoffe
6983,Nebulone,Nebulone,Riechstoffe
6984,Nectaryl,Nectaryl,Riechstoffe
6985,Nonanal,Nonanal,Riechstoffe
6986,Nootkaton,Nootkaton,Riechstoffe
6987,Noreenal,Noreenal,Riechstoffe
6988,Nympheal,Nympheal,Riechstoffe
6989,Opalene,Opalene,Riechstoffe
6990,Operanide,Operanide,Riechstoffe
6991,Opoline,Opoline,Riechstoffe
6992,Oranger Crystals,Orange,Riechstoffe
6993,Orbitone,Orbitone,Riechstoffe
6994,Oxane,Oxane,Riechstoffe
6995,Pamplewood,Pamplewood,Riechstoffe
6996,Pamplezest,Pamplezest,Riechstoffe
6997,Pearadise,Pearadise,Riechstoffe
6998,Pepper Fusion,Pepper Fusion,Riechstoffe
6999,Pescagreen,Pescagreen,Riechstoffe
7000,Pfirsich-Lacton,Pfirsich-Lacton,Fruchtige-Noten
7001,Phenylessigsäure,Phenylessigsäure,Riechstoffe
7002,Phenyloxid,Phenyloxid,Riechstoffe
7003,Physcool,Physcool,Riechstoffe
7004,Phytogaia,Phytogaia,Riechstoffe
7005,pinke Moleküle,pinke Moleküle,Riechstoffe
7006,Prunella,Prunella,Riechstoffe
7007,Prunol,Prunol,Riechstoffe
7008,Rhubafuran,Rhubafuran,Riechstoffe
7009,Rhubofix,Rhubofix,Riechstoffe
7010,Romandolide,Romandolide,Riechstoffe
7011,Romascone,Romascone,Riechstoffe
7012,rosa Pfeffer Orpur,Pfeffer,Riechstoffe
7013,Rosacetat,Rosacetat,Riechstoffe
7014,Rosacetol,Rosacetol,Riechstoffe
7015,Rosafen,Rosafen,Riechstoffe
7016,Roseolate,Rosen,Blumige-Noten
7017,Rosyrane,Rosyrane,
7018,Rotundon,Rotundon,Riechstoffe
7019,Rum-Ether,Rum,Riechstoffe
7020,Sabinen,Sabinen,Riechstoffe
7021,Saffiano,Saffiano,Riechstoffe
7022,Safranal,Safranal,Riechstoffe
7023,Salicylat,Salicylat,Riechstoffe
7024,Sandal Mysore Core,Sandal Mysore Core,Mineralische-Noten
7025,Santalol,Santalol,Riechstoffe
7026,Santamanol,Santamanol,Riechstoffe
7027,schwarzer Pfeffer Orpur,Pfeffer,Würzige-Noten
7028,Sinfonide,Sinfonide,Riechstoffe
7029,Sirtalice,Sirtalice,Riechstoffe
7030,sizilianische Zitrone Orpur,Zitrone,Riechstoffe
7031,Skatol,Skatol,Riechstoffe
7032,Spicatanate,Spicatanate,Riechstoffe
7033,Spirambrene,Spirambrene,Riechstoffe
7034,Spirogalbanone,Spirogalbanone,Riechstoffe
7035,Stickstoff,Stickstoff,Riechstoffe
7036,Styralylacetat,Styralylacetat,Riechstoffe
7037,Suederal,Suederal,Riechstoffe
7038,Sulfurol,Sulfurol,Riechstoffe
7039,Sultanene,Sultanene,Riechstoffe
7040,Sylvamber,Amber,Amber-Noten
7041,SymMarine,SymMarine,Riechstoffe
7042,Tabac Bourbon,Tabac Bourbon,Riechstoffe
7043,Tabanone,Tabanone,Riechstoffe
7044,Texaszeder Orpur,Texaszeder Orpur,Holzige-Noten
7045,Thibetone,Thibetone,Riechstoffe
7046,Timbersilk,Timbersilk,Riechstoffe
7047,Tobacarol,Tobacarol,Riechstoffe
7048,Trimofix,Trimofix,Riechstoffe
7049,Tropicalia,Tropicalia,Riechstoffe
7050,Tropicalone,Tropicalone,Aquatische-Noten
7051,Tuberolide,Tuberolide,Riechstoffe
7052,Ultrazur,Ultrazur,Riechstoffe
7053,Valencen,Valencen,Riechstoffe
7054,Valencene,Valencene,Riechstoffe
7055,Veratrumaldehyd,Veratrumaldehyd,Aldehyde
7056,Verbetryle,Verbetryle,Riechstoffe
7057,Vertenex,Vertenex,Riechstoffe
7058,Vertofix,Vertofix,Riechstoffe
7059,Vertonic,Vertonic,Riechstoffe
7060,Vetimoss,Vetimoss,Riechstoffe
7061,Vetyvalone,Vetyvalone,Riechstoffe
7062,Vinylguajacol,Vinylguajacol,Ohne Klassifizierung
7063,Violettyne,Violettyne,Riechstoffe
7064,Vulcanolide,Vulcanolide,Riechstoffe
7065,Wein-Ether,Wein-Ether,Riechstoffe
7066,Whisky-Lacton,Whisky-Lacton,Riechstoffe
7067,Wolfwood,Wolfwood,Riechstoffe
7068,Woodland,Woodland,Riechstoffe
7069,Woodleather,Woodleather,Riechstoffe
7070,Zafryl,Zafryl,Riechstoffe
7071,Zimtsäuremethylester,Zimt,Riechstoffe
7072,Zitrone Orpur,Zitrone,Riechstoffe
7073,amerikanischer Tabak,Tabak,Tabak-Noten
7074,amerikanischer Tabak Absolue,Tabak,Tabak-Noten
7075,Apfeltabak,Apfel,Fruchtige-Noten
7076,arabischer Tabak,Tabak,Tabak-Noten
7077,arabischer Tabak Absolue,Tabak,Tabak-Noten
7078,Balkan-Tabak,Tabak,Tabak-Noten
7079,Balkan-Tabak Absolue,Tabak,Tabak-Noten
7080,Bauern-Tabak,Tabak,Tabak-Noten
7081,Bourbon-Tabak,Tabak,Tabak-Noten
7082,brasilianischer Tabak,Tabak,Tabak-Noten
7083,bulgarischer heller Tabak,Tabak,Tabak-Noten
7084,bulgarischer Tabak,Tabak,Tabak-Noten
7085,bulgarischer Tabak Absolue,Tabak,Tabak-Noten
7086,Burley-Tabak,Tabak,Tabak-Noten
7087,Burley-Tabak Absolue,Tabak,Tabak-Noten
7088,Cavendish-Tabak,Tabak,Tabak-Noten
7089,Ceylon-Tabak,Tabak,Tabak-Noten
7090,Dokha-Tabak,Tabak,Tabak-Noten
7091,dominikanischer Tabak,Tabak,Tabak-Noten
7092,dunkler Tabak,Tabak,Tabak-Noten
7093,englischer Tabak,Tabak,Tabak-Noten
7094,französischer Tabak,Tabak,Tabak-Noten
7095,Frucht-Tabak,Tabak,Tabak-Noten
7096,gelber Tabak,Tabak,Tabak-Noten
7097,gerösteter Tabak,Tabak,Tabak-Noten
7098,Gewürznelkentabak,Tabak,Blumige-Noten
7099,griechischer Tabak,Tabak,Tabak-Noten
7100,grüner Tabak,Tabak,Tabak-Noten
7101,Havanna-Tabak,Tabak,Tabak-Noten
7102,heller Tabak,Tabak,Tabak-Noten
7103,heller Tabak Absolue,Tabak,Tabak-Noten
7104,honduranischer Tabak,Tabak,Tabak-Noten
7105,Honigtabak,Honig,Gourmand-Noten
7106,indischer schwarzer Tabak,Tabak,Tabak-Noten
7107,indischer Tabak,Tabak,Tabak-Noten
7108,indonesischer Tabak,Tabak,Tabak-Noten
7109,jamaikanischer Tabak,Tabak,Tabak-Noten
7110,kenianischer Tabak,Tabak,Tabak-Noten
7111,kenianischer Tabak Absolue,Tabak,Tabak-Noten
7112,Kentucky-Tabak,Tabak,Tabak-Noten
7113,Kentucky-Tabak Absolue,Tabak,Tabak-Noten
7114,Kirschtabak,Tabak,Tabak-Noten
7115,kolumbianischer Tabak,Tabak,Tabak-Noten
7116,kubanischer Tabak,Tabak,Tabak-Noten
7117,kubanischer Tabak Absolue,Tabak,Tabak-Noten
7118,Latakia-Tabak,Tabak,Tabak-Noten
7119,madagassischer Tabak,Tabak,Tabak-Noten
7120,malawischer Tabak,Tabak,Tabak-Noten
7121,mexikanischer Tabak,Tabak,Tabak-Noten
7122,nicaraguanischer Tabak,Tabak,Tabak-Noten
7123,Nicotin,Nicotin,Tabak-Noten
7124,niederländischer Tabak,Tabak,Tabak-Noten
7125,orientalischer Tabak Absolue,Tabak,Tabak-Noten
7126,paraguayischer Tabak,Tabak,Tabak-Noten
7127,Perique-Tabak,Tabak,Tabak-Noten
7128,Pfeifentabak,Tabak,Tabak-Noten
7129,Pfeifentabak Absolue,Tabak,Tabak-Noten
7130,schottischer Tabak,Tabak,Tabak-Noten
7131,schwarzer Tabak,Tabak,Tabak-Noten
7132,schwarzer Tabak Absolue,Tabak,Tabak-Noten
7133,Shisha-Tabak,Tabak,Tabak-Noten
7134,spanischer Tabak,Tabak,Tabak-Noten
7135,südafrikanischer Tabak Absolue,Tabak,Tabak-Noten
7136,Tabak Absolue,Tabak,Tabak-Noten
7137,Tabak Attar,Tabak,Tabak-Noten
7138,Tabakblatt,Tabak,Tabak-Noten
7139,toskanischer Tabak,Tabak,Tabak-Noten
7140,türkischer Tabak,Tabak,Tabak-Noten
7141,türkischer Tabak Absolue,Tabak,Tabak-Noten
7142,ungarischer Tabak,Tabak,Tabak-Noten
7143,Virginia-Tabak,Tabak,Tabak-Noten
7144,Virginia-Tabak Absolue,Tabak,Tabak-Noten
7145,Virginischer Tabak,Tabak,Tabak-Noten
7146,weißer Tabak,Tabak,Tabak-Noten
7147,wilder Tabak,Tabak,Tabak-Noten
7148,Ziertabak,Tabak,Tabak-Noten
7149,Ziertabakblüte,Tabak,Tabak-Noten
7150,Zigarette,Zigarette,Tabak-Noten
7151,Balkan-Tabakblüte,Tabak,Tabak-Noten
7152,Tabak-Knospe,Tabak,Tabak-Noten
7153,Tabakblüte Absolue,Tabak,Tabak-Noten
7154,türkische Tabakblüte,Tabak,Tabak-Noten
7155,weiße Tabakblüte,Tabak,Tabak-Noten
7156,kubanische Zigarre,kubanische Zigarre,Tabak-Noten
7157,nicaraguanische Zigarre Absolue,nicaraguanische Zigarre Absolue,Tabak-Noten
7158,Zigarrenrauch,Zigarrenrauch,Tabak-Noten
7159,Baumwollstoff,Baumwollstoff,Textile-Noten
7160,Denim,Denim,Textile-Noten
7161,frische Wäsche,frische Wäsche,Textile-Noten
7162,Satin,Satin,Textile-Noten
7163,Schafwolle,Schafwolle,Textile-Noten
7164,Schafwolle Absolue,Schafwolle Absolue,Textile-Noten
7165,Stoff,Stoff,Textile-Noten
7166,synthetische Fasern,synthetische Fasern,Textile-Noten
7167,Tüll-Akkord,Tüll-Akkord,Textile-Noten
7168,ägyptische Baumwolle,ägyptische Baumwolle,Textile-Noten
7169,hawaiianische Baumwolle,hawaiianische Baumwolle,Textile-Noten
7170,indische Baumwolle,indische Baumwolle,Textile-Noten
7171,westindische Baumwolle,westindische Baumwolle,Textile-Noten
7172,Flachs,Flachs,
7173,Leinen Absolue,Leinen Absolue,Textile-Noten
7174,Neuseeländer Flachs,Neuseeländer Flachs,
7175,afrikanischer Ingwer CO,afrikanischer Ingwer CO,Würzige-Noten
7176,afrikanischer Kardamom,Kardamom,Würzige-Noten
7177,ägyptischer weißer Pfeffer,Pfeffer,Würzige-Noten
7178,amerikanischer rosa Pfeffer,Pfeffer,Würzige-Noten
7179,argentinischer rosa Pfeffer,Pfeffer,Würzige-Noten
7180,Asant,Asant,Würzige-Noten
7181,äthiopischer Ingwer,äthiopischer Ingwer,Würzige-Noten
7182,australischer rosa Pfeffer,Pfeffer,Würzige-Noten
7183,bolivianischer rosa Pfeffer,Pfeffer,Würzige-Noten
7184,brasilianische Gewürznelke,brasilianische Gewürznelke,Blumige-Noten
7185,brasilianischer rosa Pfeffer,Pfeffer,Würzige-Noten
7186,bulgarischer Koriander,bulgarischer Koriander,Würzige-Noten
7187,Cayennepfeffer,Pfeffer,Würzige-Noten
7188,Ceylon-Zimt,Zimt,Würzige-Noten
7189,chinesischer rosa Pfeffer,Pfeffer,Würzige-Noten
7190,französischer Ingwer,französischer Ingwer,Würzige-Noten
7191,französischer Kümmel,französischer Kümmel,Würzige-Noten
7192,französischer rosa Pfeffer,Pfeffer,Würzige-Noten
7193,Galgant,Galgant,Würzige-Noten
7194,geräucherte Paprika,geräucherte Paprika,Würzige-Noten
7195,geräucherter Jalapeño,geräucherter Jalapeño,Würzige-Noten
7196,geräucherter Safran,geräucherter Safran,Würzige-Noten
7197,geräucherter Wacholder,geräucherter Wacholder,Würzige-Noten
7198,gerösteter Safran,gerösteter Safran,Würzige-Noten
7199,gerösteter Zimt,Zimt,Würzige-Noten
7200,Gewürznelke CO,Gewürznelke CO,Blumige-Noten
7201,grüner Pfeffer,Pfeffer,Würzige-Noten
7202,indischer grüner Kardamom,Kardamom,Würzige-Noten
7203,indischer Kardamom Absolue Orpur,Kardamom,Würzige-Noten
7204,indischer Piment,indischer Piment,Würzige-Noten
7205,indischer rosa Pfeffer,Pfeffer,Würzige-Noten
7206,indischer Safran Absolue,indischer Safran Absolue,Würzige-Noten
7207,indischer Zimt,Zimt,Würzige-Noten
7208,indischer Zitwer,indischer Zitwer,Würzige-Noten
7209,Ingwer Orpur,Ingwer Orpur,Würzige-Noten
7210,iranischer Schwarzkümmel,iranischer Schwarzkümmel,Würzige-Noten
7211,italienischer Muskat,italienischer Muskat,Würzige-Noten
7212,italienischer rosa Pfeffer,Pfeffer,Würzige-Noten
7213,Jalapeno,Jalapeno,Würzige-Noten
7214,kalabrischer Wacholder,kalabrischer Wacholder,Würzige-Noten
7215,kambodschanische Gewürze,kambodschanische Gewürze,Würzige-Noten
7216,karibischer Muskat,karibischer Muskat,Würzige-Noten
7217,Kaschmir-Safran Absolue,Kaschmir-Safran Absolue,Riechstoffe
7218,Kava-Kava,Kava-Kava,Würzige-Noten
7219,kenianischer rosa Pfeffer,Pfeffer,Würzige-Noten
7220,komorischer rosa Pfeffer,Pfeffer,Würzige-Noten
7221,Kreuzkümmel Absolue,Kreuzkümmel Absolue,Würzige-Noten
7222,Kreuzkümmel CO,Kreuzkümmel CO,Würzige-Noten
7223,Kubeben-Pfeffer,Pfeffer,Würzige-Noten
7224,La-Réunion-rosa Pfeffer,Pfeffer,Würzige-Noten
7225,La-Réunion-Zimt Absolue,Zimt,Würzige-Noten
7226,laotischer Ingwer,laotischer Ingwer,Würzige-Noten
7227,Madagaskar-Pfeffer,Pfeffer,Würzige-Noten
7228,Madagaskar-Pfeffer Orpur,Pfeffer,Würzige-Noten
7229,madagassische Gewürznelke Absolue,madagassische Gewürznelke Absolue,Blumige-Noten
7230,madagassischer grüner Kardamom,Kardamom,Würzige-Noten
7231,madagassischer rosa Pfeffer,Pfeffer,Würzige-Noten
7232,madagassischer rosa Pfeffer CO,Pfeffer,Würzige-Noten
